GEO.id,GEO.id2,GEO.display-label,D002,D003,D004
Id,Id2,Geography,Median age -- - Both sexes,Median age -- - Male,Median age -- - Female
1000000US120710003011000,120710003011000,"Block 1000, Block Group 1, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003011001,120710003011001,"Block 1001, Block Group 1, Census Tract 3.01, Lee County, Florida",53.3,53.2,53.5
1000000US120710003011002,120710003011002,"Block 1002, Block Group 1, Census Tract 3.01, Lee County, Florida",28.5,32.5,22.5
1000000US120710003011003,120710003011003,"Block 1003, Block Group 1, Census Tract 3.01, Lee County, Florida",34.3,34.8,32.7
1000000US120710003011004,120710003011004,"Block 1004, Block Group 1, Census Tract 3.01, Lee County, Florida",34.0,27.5,49.5
1000000US120710003011005,120710003011005,"Block 1005, Block Group 1, Census Tract 3.01, Lee County, Florida",34.5,29.8,36.5
1000000US120710003011006,120710003011006,"Block 1006, Block Group 1, Census Tract 3.01, Lee County, Florida",36.4,37.8,36.0
1000000US120710003011007,120710003011007,"Block 1007, Block Group 1, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003011008,120710003011008,"Block 1008, Block Group 1, Census Tract 3.01, Lee County, Florida",35.1,35.8,34.6
1000000US120710003011009,120710003011009,"Block 1009, Block Group 1, Census Tract 3.01, Lee County, Florida",45.5,45.5,41.5
1000000US120710003011010,120710003011010,"Block 1010, Block Group 1, Census Tract 3.01, Lee County, Florida",37.5,29.0,49.0
1000000US120710003011011,120710003011011,"Block 1011, Block Group 1, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003011012,120710003011012,"Block 1012, Block Group 1, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003011013,120710003011013,"Block 1013, Block Group 1, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003011014,120710003011014,"Block 1014, Block Group 1, Census Tract 3.01, Lee County, Florida",60.5,0.0,60.5
1000000US120710003011015,120710003011015,"Block 1015, Block Group 1, Census Tract 3.01, Lee County, Florida",28.5,26.5,33.0
1000000US120710003011016,120710003011016,"Block 1016, Block Group 1, Census Tract 3.01, Lee County, Florida",53.5,54.0,53.0
1000000US120710003011017,120710003011017,"Block 1017, Block Group 1, Census Tract 3.01, Lee County, Florida",36.6,37.3,30.5
1000000US120710003011018,120710003011018,"Block 1018, Block Group 1, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003011019,120710003011019,"Block 1019, Block Group 1, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003011020,120710003011020,"Block 1020, Block Group 1, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003011021,120710003011021,"Block 1021, Block Group 1, Census Tract 3.01, Lee County, Florida",47.5,47.5,0.0
1000000US120710003011022,120710003011022,"Block 1022, Block Group 1, Census Tract 3.01, Lee County, Florida",27.5,29.8,23.0
1000000US120710003011023,120710003011023,"Block 1023, Block Group 1, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003012000,120710003012000,"Block 2000, Block Group 2, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003012001,120710003012001,"Block 2001, Block Group 2, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003012002,120710003012002,"Block 2002, Block Group 2, Census Tract 3.01, Lee County, Florida",47.1,49.0,43.5
1000000US120710003012003,120710003012003,"Block 2003, Block Group 2, Census Tract 3.01, Lee County, Florida",52.0,43.0,61.5
1000000US120710003012004,120710003012004,"Block 2004, Block Group 2, Census Tract 3.01, Lee County, Florida",65.5,72.5,58.5
1000000US120710003012005,120710003012005,"Block 2005, Block Group 2, Census Tract 3.01, Lee County, Florida",43.5,43.3,46.5
1000000US120710003012006,120710003012006,"Block 2006, Block Group 2, Census Tract 3.01, Lee County, Florida",29.8,26.5,31.5
1000000US120710003012007,120710003012007,"Block 2007, Block Group 2, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003012008,120710003012008,"Block 2008, Block Group 2, Census Tract 3.01, Lee County, Florida",30.8,27.0,41.5
1000000US120710003012009,120710003012009,"Block 2009, Block Group 2, Census Tract 3.01, Lee County, Florida",26.5,30.0,26.5
1000000US120710003012010,120710003012010,"Block 2010, Block Group 2, Census Tract 3.01, Lee County, Florida",41.5,47.5,39.5
1000000US120710003012011,120710003012011,"Block 2011, Block Group 2, Census Tract 3.01, Lee County, Florida",46.8,49.0,45.5
1000000US120710003012012,120710003012012,"Block 2012, Block Group 2, Census Tract 3.01, Lee County, Florida",24.8,23.5,26.5
1000000US120710003012013,120710003012013,"Block 2013, Block Group 2, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003012014,120710003012014,"Block 2014, Block Group 2, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003012015,120710003012015,"Block 2015, Block Group 2, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003012016,120710003012016,"Block 2016, Block Group 2, Census Tract 3.01, Lee County, Florida",29.0,31.0,17.0
1000000US120710003012017,120710003012017,"Block 2017, Block Group 2, Census Tract 3.01, Lee County, Florida",47.0,45.5,48.5
1000000US120710003012018,120710003012018,"Block 2018, Block Group 2, Census Tract 3.01, Lee County, Florida",30.3,30.5,29.5
1000000US120710003012019,120710003012019,"Block 2019, Block Group 2, Census Tract 3.01, Lee County, Florida",37.5,35.5,39.5
1000000US120710003012020,120710003012020,"Block 2020, Block Group 2, Census Tract 3.01, Lee County, Florida",30.5,26.3,36.8
1000000US120710003012021,120710003012021,"Block 2021, Block Group 2, Census Tract 3.01, Lee County, Florida",36.3,41.0,28.8
1000000US120710003012022,120710003012022,"Block 2022, Block Group 2, Census Tract 3.01, Lee County, Florida",31.8,37.0,31.5
1000000US120710003012023,120710003012023,"Block 2023, Block Group 2, Census Tract 3.01, Lee County, Florida",34.0,32.5,38.2
1000000US120710003013000,120710003013000,"Block 3000, Block Group 3, Census Tract 3.01, Lee County, Florida",43.8,44.0,43.5
1000000US120710003013001,120710003013001,"Block 3001, Block Group 3, Census Tract 3.01, Lee County, Florida",28.5,13.5,36.0
1000000US120710003013002,120710003013002,"Block 3002, Block Group 3, Census Tract 3.01, Lee County, Florida",27.5,32.5,22.5
1000000US120710003013003,120710003013003,"Block 3003, Block Group 3, Census Tract 3.01, Lee County, Florida",27.5,24.5,29.8
1000000US120710003013004,120710003013004,"Block 3004, Block Group 3, Census Tract 3.01, Lee County, Florida",28.6,28.3,31.0
1000000US120710003013005,120710003013005,"Block 3005, Block Group 3, Census Tract 3.01, Lee County, Florida",27.5,26.3,39.3
1000000US120710003013006,120710003013006,"Block 3006, Block Group 3, Census Tract 3.01, Lee County, Florida",33.5,31.0,34.5
1000000US120710003013007,120710003013007,"Block 3007, Block Group 3, Census Tract 3.01, Lee County, Florida",25.4,25.3,27.3
1000000US120710003013008,120710003013008,"Block 3008, Block Group 3, Census Tract 3.01, Lee County, Florida",25.8,25.4,26.5
1000000US120710003013009,120710003013009,"Block 3009, Block Group 3, Census Tract 3.01, Lee County, Florida",31.8,33.2,24.3
1000000US120710003013010,120710003013010,"Block 3010, Block Group 3, Census Tract 3.01, Lee County, Florida",25.8,27.3,23.8
1000000US120710003013011,120710003013011,"Block 3011, Block Group 3, Census Tract 3.01, Lee County, Florida",22.0,19.0,22.0
1000000US120710003013012,120710003013012,"Block 3012, Block Group 3, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003013013,120710003013013,"Block 3013, Block Group 3, Census Tract 3.01, Lee County, Florida",25.7,26.0,23.8
1000000US120710003013014,120710003013014,"Block 3014, Block Group 3, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003013015,120710003013015,"Block 3015, Block Group 3, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003013016,120710003013016,"Block 3016, Block Group 3, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003013017,120710003013017,"Block 3017, Block Group 3, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003014000,120710003014000,"Block 4000, Block Group 4, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003014001,120710003014001,"Block 4001, Block Group 4, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003014002,120710003014002,"Block 4002, Block Group 4, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003014003,120710003014003,"Block 4003, Block Group 4, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003014004,120710003014004,"Block 4004, Block Group 4, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003014005,120710003014005,"Block 4005, Block Group 4, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003014006,120710003014006,"Block 4006, Block Group 4, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003014007,120710003014007,"Block 4007, Block Group 4, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003014008,120710003014008,"Block 4008, Block Group 4, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003014009,120710003014009,"Block 4009, Block Group 4, Census Tract 3.01, Lee County, Florida",58.5,59.5,56.5
1000000US120710003014010,120710003014010,"Block 4010, Block Group 4, Census Tract 3.01, Lee County, Florida",45.3,44.3,46.1
1000000US120710003014011,120710003014011,"Block 4011, Block Group 4, Census Tract 3.01, Lee County, Florida",30.8,30.7,31.5
1000000US120710003014012,120710003014012,"Block 4012, Block Group 4, Census Tract 3.01, Lee County, Florida",31.5,34.0,25.5
1000000US120710003014013,120710003014013,"Block 4013, Block Group 4, Census Tract 3.01, Lee County, Florida",33.3,33.0,33.5
1000000US120710003014014,120710003014014,"Block 4014, Block Group 4, Census Tract 3.01, Lee County, Florida",27.5,23.5,32.5
1000000US120710003014015,120710003014015,"Block 4015, Block Group 4, Census Tract 3.01, Lee County, Florida",29.5,24.5,33.5
1000000US120710003014016,120710003014016,"Block 4016, Block Group 4, Census Tract 3.01, Lee County, Florida",29.5,34.5,29.5
1000000US120710003014017,120710003014017,"Block 4017, Block Group 4, Census Tract 3.01, Lee County, Florida",67.0,69.0,64.5
1000000US120710003014018,120710003014018,"Block 4018, Block Group 4, Census Tract 3.01, Lee County, Florida",28.2,29.5,27.5
1000000US120710003014019,120710003014019,"Block 4019, Block Group 4, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003014020,120710003014020,"Block 4020, Block Group 4, Census Tract 3.01, Lee County, Florida",33.0,33.0,31.5
1000000US120710003014021,120710003014021,"Block 4021, Block Group 4, Census Tract 3.01, Lee County, Florida",43.5,33.0,47.5
1000000US120710003014022,120710003014022,"Block 4022, Block Group 4, Census Tract 3.01, Lee County, Florida",25.3,27.0,20.5
1000000US120710003014023,120710003014023,"Block 4023, Block Group 4, Census Tract 3.01, Lee County, Florida",44.0,43.5,44.0
1000000US120710003014024,120710003014024,"Block 4024, Block Group 4, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003014025,120710003014025,"Block 4025, Block Group 4, Census Tract 3.01, Lee County, Florida",0.0,0.0,0.0
1000000US120710003014026,120710003014026,"Block 4026, Block Group 4, Census Tract 3.01, Lee County, Florida",27.8,34.5,21.0
1000000US120710003014027,120710003014027,"Block 4027, Block Group 4, Census Tract 3.01, Lee County, Florida",26.4,26.8,25.5
1000000US120710003014028,120710003014028,"Block 4028, Block Group 4, Census Tract 3.01, Lee County, Florida",42.5,42.5,42.5
1000000US120710003014029,120710003014029,"Block 4029, Block Group 4, Census Tract 3.01, Lee County, Florida",34.5,25.5,40.5
1000000US120710003014030,120710003014030,"Block 4030, Block Group 4, Census Tract 3.01, Lee County, Florida",45.0,52.5,29.0
1000000US120710003014031,120710003014031,"Block 4031, Block Group 4, Census Tract 3.01, Lee County, Florida",57.0,39.5,73.5
1000000US120710003014032,120710003014032,"Block 4032, Block Group 4, Census Tract 3.01, Lee County, Florida",59.5,55.0,59.5
1000000US120710003014033,120710003014033,"Block 4033, Block Group 4, Census Tract 3.01, Lee County, Florida",26.5,7.5,28.5
1000000US120710003014034,120710003014034,"Block 4034, Block Group 4, Census Tract 3.01, Lee County, Florida",27.3,27.8,14.0
1000000US120710003014035,120710003014035,"Block 4035, Block Group 4, Census Tract 3.01, Lee County, Florida",42.5,45.5,27.5
1000000US120710003014036,120710003014036,"Block 4036, Block Group 4, Census Tract 3.01, Lee County, Florida",29.5,29.5,29.5
1000000US120710003014037,120710003014037,"Block 4037, Block Group 4, Census Tract 3.01, Lee County, Florida",29.5,28.5,31.5
1000000US120710003014038,120710003014038,"Block 4038, Block Group 4, Census Tract 3.01, Lee County, Florida",28.5,29.5,27.5
1000000US120710003014039,120710003014039,"Block 4039, Block Group 4, Census Tract 3.01, Lee County, Florida",28.5,42.5,26.5
1000000US120710003014040,120710003014040,"Block 4040, Block Group 4, Census Tract 3.01, Lee County, Florida",22.9,22.6,32.0
1000000US120710003014041,120710003014041,"Block 4041, Block Group 4, Census Tract 3.01, Lee County, Florida",41.5,41.5,0.0
1000000US120710003014042,120710003014042,"Block 4042, Block Group 4, Census Tract 3.01, Lee County, Florida",27.0,24.0,31.5
1000000US120710003014043,120710003014043,"Block 4043, Block Group 4, Census Tract 3.01, Lee County, Florida",25.0,25.3,22.5
1000000US120710003014044,120710003014044,"Block 4044, Block Group 4, Census Tract 3.01, Lee County, Florida",18.0,13.5,18.5
1000000US120710003014045,120710003014045,"Block 4045, Block Group 4, Census Tract 3.01, Lee County, Florida",26.8,27.8,19.5
1000000US120710003014046,120710003014046,"Block 4046, Block Group 4, Census Tract 3.01, Lee County, Florida",70.5,70.5,0.0
1000000US120710003014047,120710003014047,"Block 4047, Block Group 4, Census Tract 3.01, Lee County, Florida",33.5,36.0,28.5
1000000US120710003014048,120710003014048,"Block 4048, Block Group 4, Census Tract 3.01, Lee County, Florida",30.0,30.5,25.0
1000000US120710003014049,120710003014049,"Block 4049, Block Group 4, Census Tract 3.01, Lee County, Florida",64.0,66.5,61.5
1000000US120710003021000,120710003021000,"Block 1000, Block Group 1, Census Tract 3.02, Lee County, Florida",50.5,42.5,59.0
1000000US120710003021001,120710003021001,"Block 1001, Block Group 1, Census Tract 3.02, Lee County, Florida",33.5,33.5,34.0
1000000US120710003021002,120710003021002,"Block 1002, Block Group 1, Census Tract 3.02, Lee County, Florida",29.3,32.3,21.0
1000000US120710003021003,120710003021003,"Block 1003, Block Group 1, Census Tract 3.02, Lee County, Florida",38.5,49.5,38.5
1000000US120710003021004,120710003021004,"Block 1004, Block Group 1, Census Tract 3.02, Lee County, Florida",29.5,27.0,34.0
1000000US120710003021005,120710003021005,"Block 1005, Block Group 1, Census Tract 3.02, Lee County, Florida",29.8,40.5,29.3
1000000US120710003021006,120710003021006,"Block 1006, Block Group 1, Census Tract 3.02, Lee County, Florida",51.5,55.0,47.5
1000000US120710003021007,120710003021007,"Block 1007, Block Group 1, Census Tract 3.02, Lee County, Florida",32.0,31.8,34.5
1000000US120710003021008,120710003021008,"Block 1008, Block Group 1, Census Tract 3.02, Lee County, Florida",20.7,25.5,17.0
1000000US120710003021009,120710003021009,"Block 1009, Block Group 1, Census Tract 3.02, Lee County, Florida",40.5,36.0,40.5
1000000US120710003021010,120710003021010,"Block 1010, Block Group 1, Census Tract 3.02, Lee County, Florida",0.0,0.0,0.0
1000000US120710003021011,120710003021011,"Block 1011, Block Group 1, Census Tract 3.02, Lee County, Florida",29.0,29.0,30.5
1000000US120710003021012,120710003021012,"Block 1012, Block Group 1, Census Tract 3.02, Lee County, Florida",64.0,71.5,56.5
1000000US120710003021013,120710003021013,"Block 1013, Block Group 1, Census Tract 3.02, Lee County, Florida",34.0,14.5,34.5
1000000US120710003021014,120710003021014,"Block 1014, Block Group 1, Census Tract 3.02, Lee County, Florida",30.5,39.0,18.0
1000000US120710003021015,120710003021015,"Block 1015, Block Group 1, Census Tract 3.02, Lee County, Florida",38.5,36.0,42.5
1000000US120710003021016,120710003021016,"Block 1016, Block Group 1, Census Tract 3.02, Lee County, Florida",46.5,47.5,44.5
1000000US120710003021017,120710003021017,"Block 1017, Block Group 1, Census Tract 3.02, Lee County, Florida",0.0,0.0,0.0
1000000US120710003021018,120710003021018,"Block 1018, Block Group 1, Census Tract 3.02, Lee County, Florida",34.5,32.0,37.5
1000000US120710003021019,120710003021019,"Block 1019, Block Group 1, Census Tract 3.02, Lee County, Florida",46.0,60.5,43.0
1000000US120710003021020,120710003021020,"Block 1020, Block Group 1, Census Tract 3.02, Lee County, Florida",0.0,0.0,0.0
1000000US120710003021021,120710003021021,"Block 1021, Block Group 1, Census Tract 3.02, Lee County, Florida",52.0,55.5,48.8
1000000US120710003021022,120710003021022,"Block 1022, Block Group 1, Census Tract 3.02, Lee County, Florida",0.0,0.0,0.0
1000000US120710003021023,120710003021023,"Block 1023, Block Group 1, Census Tract 3.02, Lee County, Florida",0.0,0.0,0.0
1000000US120710003021024,120710003021024,"Block 1024, Block Group 1, Census Tract 3.02, Lee County, Florida",24.0,25.5,22.5
1000000US120710003021025,120710003021025,"Block 1025, Block Group 1, Census Tract 3.02, Lee County, Florida",31.5,38.5,23.0
1000000US120710003021026,120710003021026,"Block 1026, Block Group 1, Census Tract 3.02, Lee County, Florida",25.5,27.5,21.5
1000000US120710003021027,120710003021027,"Block 1027, Block Group 1, Census Tract 3.02, Lee County, Florida",62.0,62.0,0.0
1000000US120710003021028,120710003021028,"Block 1028, Block Group 1, Census Tract 3.02, Lee County, Florida",27.0,26.0,27.5
1000000US120710003021029,120710003021029,"Block 1029, Block Group 1, Census Tract 3.02, Lee County, Florida",26.5,41.5,23.0
1000000US120710003021030,120710003021030,"Block 1030, Block Group 1, Census Tract 3.02, Lee County, Florida",27.5,20.5,33.5
1000000US120710003021031,120710003021031,"Block 1031, Block Group 1, Census Tract 3.02, Lee County, Florida",21.8,30.0,21.3
1000000US120710003021032,120710003021032,"Block 1032, Block Group 1, Census Tract 3.02, Lee County, Florida",35.0,31.5,37.5
1000000US120710003022000,120710003022000,"Block 2000, Block Group 2, Census Tract 3.02, Lee County, Florida",24.8,23.9,29.0
1000000US120710003022001,120710003022001,"Block 2001, Block Group 2, Census Tract 3.02, Lee County, Florida",28.5,27.5,37.3
1000000US120710003022002,120710003022002,"Block 2002, Block Group 2, Census Tract 3.02, Lee County, Florida",14.8,17.5,14.5
1000000US120710003022003,120710003022003,"Block 2003, Block Group 2, Census Tract 3.02, Lee County, Florida",19.5,34.5,12.0
1000000US120710003022004,120710003022004,"Block 2004, Block Group 2, Census Tract 3.02, Lee County, Florida",0.0,0.0,0.0
1000000US120710003022005,120710003022005,"Block 2005, Block Group 2, Census Tract 3.02, Lee County, Florida",34.5,30.5,46.5
1000000US120710003022006,120710003022006,"Block 2006, Block Group 2, Census Tract 3.02, Lee County, Florida",30.5,31.5,20.5
1000000US120710003022007,120710003022007,"Block 2007, Block Group 2, Census Tract 3.02, Lee County, Florida",31.8,32.5,24.5
1000000US120710003022008,120710003022008,"Block 2008, Block Group 2, Census Tract 3.02, Lee County, Florida",16.0,11.5,27.5
1000000US120710003022009,120710003022009,"Block 2009, Block Group 2, Census Tract 3.02, Lee County, Florida",19.8,28.8,17.8
1000000US120710003022010,120710003022010,"Block 2010, Block Group 2, Census Tract 3.02, Lee County, Florida",28.5,30.0,22.5
1000000US120710003022011,120710003022011,"Block 2011, Block Group 2, Census Tract 3.02, Lee County, Florida",27.0,21.5,29.5
1000000US120710003022012,120710003022012,"Block 2012, Block Group 2, Census Tract 3.02, Lee County, Florida",26.5,27.5,26.2
1000000US120710003022013,120710003022013,"Block 2013, Block Group 2, Census Tract 3.02, Lee County, Florida",30.5,26.5,31.0
1000000US120710003022014,120710003022014,"Block 2014, Block Group 2, Census Tract 3.02, Lee County, Florida",25.0,24.5,28.0
1000000US120710003022015,120710003022015,"Block 2015, Block Group 2, Census Tract 3.02, Lee County, Florida",24.5,22.8,30.5
1000000US120710003022016,120710003022016,"Block 2016, Block Group 2, Census Tract 3.02, Lee County, Florida",19.3,15.7,19.8
1000000US120710003022017,120710003022017,"Block 2017, Block Group 2, Census Tract 3.02, Lee County, Florida",30.5,29.5,30.8
1000000US120710003022018,120710003022018,"Block 2018, Block Group 2, Census Tract 3.02, Lee County, Florida",30.0,32.5,29.3
1000000US120710003022019,120710003022019,"Block 2019, Block Group 2, Census Tract 3.02, Lee County, Florida",20.0,21.5,17.5
1000000US120710003022020,120710003022020,"Block 2020, Block Group 2, Census Tract 3.02, Lee County, Florida",31.0,29.5,36.5
1000000US120710003022021,120710003022021,"Block 2021, Block Group 2, Census Tract 3.02, Lee County, Florida",53.5,53.5,52.0
