GEO.id,GEO.id2,GEO.display-label,D002,D003,D004
Id,Id2,Geography,Median age -- - Both sexes,Median age -- - Male,Median age -- - Female
1000000US120632101001000,120632101001000,"Block 1000, Block Group 1, Census Tract 2101, Jackson County, Florida",0.0,0.0,0.0
1000000US120632101001001,120632101001001,"Block 1001, Block Group 1, Census Tract 2101, Jackson County, Florida",0.0,0.0,0.0
1000000US120632101001002,120632101001002,"Block 1002, Block Group 1, Census Tract 2101, Jackson County, Florida",0.0,0.0,0.0
1000000US120632101001003,120632101001003,"Block 1003, Block Group 1, Census Tract 2101, Jackson County, Florida",0.0,0.0,0.0
1000000US120632101001004,120632101001004,"Block 1004, Block Group 1, Census Tract 2101, Jackson County, Florida",0.0,0.0,0.0
1000000US120632101001005,120632101001005,"Block 1005, Block Group 1, Census Tract 2101, Jackson County, Florida",0.0,0.0,0.0
1000000US120632101001006,120632101001006,"Block 1006, Block Group 1, Census Tract 2101, Jackson County, Florida",0.0,0.0,0.0
1000000US120632101001007,120632101001007,"Block 1007, Block Group 1, Census Tract 2101, Jackson County, Florida",0.0,0.0,0.0
1000000US120632101001008,120632101001008,"Block 1008, Block Group 1, Census Tract 2101, Jackson County, Florida",62.0,63.3,53.0
1000000US120632101001009,120632101001009,"Block 1009, Block Group 1, Census Tract 2101, Jackson County, Florida",58.5,55.5,75.0
1000000US120632101001010,120632101001010,"Block 1010, Block Group 1, Census Tract 2101, Jackson County, Florida",0.0,0.0,0.0
1000000US120632101001011,120632101001011,"Block 1011, Block Group 1, Census Tract 2101, Jackson County, Florida",34.0,31.5,40.5
1000000US120632101001012,120632101001012,"Block 1012, Block Group 1, Census Tract 2101, Jackson County, Florida",0.0,0.0,0.0
1000000US120632101001013,120632101001013,"Block 1013, Block Group 1, Census Tract 2101, Jackson County, Florida",54.0,52.5,55.5
1000000US120632101001014,120632101001014,"Block 1014, Block Group 1, Census Tract 2101, Jackson County, Florida",66.5,58.5,69.5
1000000US120632101001015,120632101001015,"Block 1015, Block Group 1, Census Tract 2101, Jackson County, Florida",30.5,37.5,27.0
1000000US120632101001016,120632101001016,"Block 1016, Block Group 1, Census Tract 2101, Jackson County, Florida",45.3,45.5,45.0
1000000US120632101001017,120632101001017,"Block 1017, Block Group 1, Census Tract 2101, Jackson County, Florida",46.5,33.0,64.5
1000000US120632101001018,120632101001018,"Block 1018, Block Group 1, Census Tract 2101, Jackson County, Florida",0.0,0.0,0.0
1000000US120632101001019,120632101001019,"Block 1019, Block Group 1, Census Tract 2101, Jackson County, Florida",0.0,0.0,0.0
1000000US120632101001020,120632101001020,"Block 1020, Block Group 1, Census Tract 2101, Jackson County, Florida",40.5,42.0,40.0
1000000US120632101001021,120632101001021,"Block 1021, Block Group 1, Census Tract 2101, Jackson County, Florida",47.5,47.5,57.0
1000000US120632101001022,120632101001022,"Block 1022, Block Group 1, Census Tract 2101, Jackson County, Florida",35.0,35.5,35.0
1000000US120632101001023,120632101001023,"Block 1023, Block Group 1, Census Tract 2101, Jackson County, Florida",58.5,49.0,58.5
1000000US120632101001024,120632101001024,"Block 1024, Block Group 1, Census Tract 2101, Jackson County, Florida",0.0,0.0,0.0
1000000US120632101001025,120632101001025,"Block 1025, Block Group 1, Census Tract 2101, Jackson County, Florida",66.0,68.3,65.5
1000000US120632101001026,120632101001026,"Block 1026, Block Group 1, Census Tract 2101, Jackson County, Florida",0.0,0.0,0.0
