GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010
Id,Id2,Geography,Total:,"Institutionalized population (101-106, 201-203, 301, 401-405):","Institutionalized population (101-106, 201-203, 301, 401-405): - Correctional facilities for adults (101-106)","Institutionalized population (101-106, 201-203, 301, 401-405): - Juvenile facilities (201-203)","Institutionalized population (101-106, 201-203, 301, 401-405): - Nursing facilities/Skilled-nursing facilities (301)","Institutionalized population (101-106, 201-203, 301, 401-405): - Other institutional facilities (401-405)","Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):","Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): - College/University student housing (501)","Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): - Military quarters (601-602)","Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): - Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)"
1000000US120030401011039,120030401011039,"Block 1039, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011040,120030401011040,"Block 1040, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011041,120030401011041,"Block 1041, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011042,120030401011042,"Block 1042, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011043,120030401011043,"Block 1043, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011044,120030401011044,"Block 1044, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011045,120030401011045,"Block 1045, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011046,120030401011046,"Block 1046, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011047,120030401011047,"Block 1047, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011048,120030401011048,"Block 1048, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011049,120030401011049,"Block 1049, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011050,120030401011050,"Block 1050, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011051,120030401011051,"Block 1051, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011052,120030401011052,"Block 1052, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011053,120030401011053,"Block 1053, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011054,120030401011054,"Block 1054, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011055,120030401011055,"Block 1055, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011056,120030401011056,"Block 1056, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011057,120030401011057,"Block 1057, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011058,120030401011058,"Block 1058, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011059,120030401011059,"Block 1059, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011060,120030401011060,"Block 1060, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401011061,120030401011061,"Block 1061, Block Group 1, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012000,120030401012000,"Block 2000, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
