GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1000000US120459601001000,120459601001000,"Block 1000, Block Group 1, Census Tract 9601, Gulf County, Florida",15
1000000US120459601001001,120459601001001,"Block 1001, Block Group 1, Census Tract 9601, Gulf County, Florida",26
1000000US120459601001002,120459601001002,"Block 1002, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001003,120459601001003,"Block 1003, Block Group 1, Census Tract 9601, Gulf County, Florida",27
1000000US120459601001004,120459601001004,"Block 1004, Block Group 1, Census Tract 9601, Gulf County, Florida",21
1000000US120459601001005,120459601001005,"Block 1005, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001006,120459601001006,"Block 1006, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001007,120459601001007,"Block 1007, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001008,120459601001008,"Block 1008, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001009,120459601001009,"Block 1009, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001010,120459601001010,"Block 1010, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001011,120459601001011,"Block 1011, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001012,120459601001012,"Block 1012, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001013,120459601001013,"Block 1013, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001014,120459601001014,"Block 1014, Block Group 1, Census Tract 9601, Gulf County, Florida",34
1000000US120459601001015,120459601001015,"Block 1015, Block Group 1, Census Tract 9601, Gulf County, Florida",6
1000000US120459601001016,120459601001016,"Block 1016, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001017,120459601001017,"Block 1017, Block Group 1, Census Tract 9601, Gulf County, Florida",12
1000000US120459601001018,120459601001018,"Block 1018, Block Group 1, Census Tract 9601, Gulf County, Florida",13
1000000US120459601001019,120459601001019,"Block 1019, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001020,120459601001020,"Block 1020, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001021,120459601001021,"Block 1021, Block Group 1, Census Tract 9601, Gulf County, Florida",34
1000000US120459601001022,120459601001022,"Block 1022, Block Group 1, Census Tract 9601, Gulf County, Florida",8
1000000US120459601001023,120459601001023,"Block 1023, Block Group 1, Census Tract 9601, Gulf County, Florida",7
1000000US120459601001024,120459601001024,"Block 1024, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001025,120459601001025,"Block 1025, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001026,120459601001026,"Block 1026, Block Group 1, Census Tract 9601, Gulf County, Florida",4
1000000US120459601001027,120459601001027,"Block 1027, Block Group 1, Census Tract 9601, Gulf County, Florida",2
1000000US120459601001028,120459601001028,"Block 1028, Block Group 1, Census Tract 9601, Gulf County, Florida",3
1000000US120459601001029,120459601001029,"Block 1029, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001030,120459601001030,"Block 1030, Block Group 1, Census Tract 9601, Gulf County, Florida",117
1000000US120459601001031,120459601001031,"Block 1031, Block Group 1, Census Tract 9601, Gulf County, Florida",16
1000000US120459601001032,120459601001032,"Block 1032, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001033,120459601001033,"Block 1033, Block Group 1, Census Tract 9601, Gulf County, Florida",18
1000000US120459601001034,120459601001034,"Block 1034, Block Group 1, Census Tract 9601, Gulf County, Florida",3
1000000US120459601001035,120459601001035,"Block 1035, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001036,120459601001036,"Block 1036, Block Group 1, Census Tract 9601, Gulf County, Florida",11
1000000US120459601001037,120459601001037,"Block 1037, Block Group 1, Census Tract 9601, Gulf County, Florida",16
1000000US120459601001038,120459601001038,"Block 1038, Block Group 1, Census Tract 9601, Gulf County, Florida",2
1000000US120459601001039,120459601001039,"Block 1039, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001040,120459601001040,"Block 1040, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001041,120459601001041,"Block 1041, Block Group 1, Census Tract 9601, Gulf County, Florida",17
1000000US120459601001042,120459601001042,"Block 1042, Block Group 1, Census Tract 9601, Gulf County, Florida",114
1000000US120459601001043,120459601001043,"Block 1043, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001044,120459601001044,"Block 1044, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001045,120459601001045,"Block 1045, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001046,120459601001046,"Block 1046, Block Group 1, Census Tract 9601, Gulf County, Florida",6
1000000US120459601001047,120459601001047,"Block 1047, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001048,120459601001048,"Block 1048, Block Group 1, Census Tract 9601, Gulf County, Florida",5
1000000US120459601001049,120459601001049,"Block 1049, Block Group 1, Census Tract 9601, Gulf County, Florida",3
1000000US120459601001050,120459601001050,"Block 1050, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001051,120459601001051,"Block 1051, Block Group 1, Census Tract 9601, Gulf County, Florida",1
1000000US120459601001052,120459601001052,"Block 1052, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001053,120459601001053,"Block 1053, Block Group 1, Census Tract 9601, Gulf County, Florida",5
1000000US120459601001054,120459601001054,"Block 1054, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001055,120459601001055,"Block 1055, Block Group 1, Census Tract 9601, Gulf County, Florida",8
1000000US120459601001056,120459601001056,"Block 1056, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001057,120459601001057,"Block 1057, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001058,120459601001058,"Block 1058, Block Group 1, Census Tract 9601, Gulf County, Florida",17
1000000US120459601001059,120459601001059,"Block 1059, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001060,120459601001060,"Block 1060, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001061,120459601001061,"Block 1061, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001062,120459601001062,"Block 1062, Block Group 1, Census Tract 9601, Gulf County, Florida",1
1000000US120459601001063,120459601001063,"Block 1063, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001064,120459601001064,"Block 1064, Block Group 1, Census Tract 9601, Gulf County, Florida",9
1000000US120459601001065,120459601001065,"Block 1065, Block Group 1, Census Tract 9601, Gulf County, Florida",2
1000000US120459601001066,120459601001066,"Block 1066, Block Group 1, Census Tract 9601, Gulf County, Florida",5
1000000US120459601001067,120459601001067,"Block 1067, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001068,120459601001068,"Block 1068, Block Group 1, Census Tract 9601, Gulf County, Florida",4
1000000US120459601001069,120459601001069,"Block 1069, Block Group 1, Census Tract 9601, Gulf County, Florida",29
1000000US120459601001070,120459601001070,"Block 1070, Block Group 1, Census Tract 9601, Gulf County, Florida",1
1000000US120459601001071,120459601001071,"Block 1071, Block Group 1, Census Tract 9601, Gulf County, Florida",1
1000000US120459601001072,120459601001072,"Block 1072, Block Group 1, Census Tract 9601, Gulf County, Florida",13
1000000US120459601001073,120459601001073,"Block 1073, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001074,120459601001074,"Block 1074, Block Group 1, Census Tract 9601, Gulf County, Florida",0
1000000US120459601001075,120459601001075,"Block 1075, Block Group 1, Census Tract 9601, Gulf County, Florida",8
1000000US120459601001076,120459601001076,"Block 1076, Block Group 1, Census Tract 9601, Gulf County, Florida",12
1000000US120459601001077,120459601001077,"Block 1077, Block Group 1, Census Tract 9601, Gulf County, Florida",4
1000000US120459601001078,120459601001078,"Block 1078, Block Group 1, Census Tract 9601, Gulf County, Florida",6
1000000US120459601001079,120459601001079,"Block 1079, Block Group 1, Census Tract 9601, Gulf County, Florida",13
1000000US120459601001080,120459601001080,"Block 1080, Block Group 1, Census Tract 9601, Gulf County, Florida",7
1000000US120459601001081,120459601001081,"Block 1081, Block Group 1, Census Tract 9601, Gulf County, Florida",7
1000000US120459601002000,120459601002000,"Block 2000, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002001,120459601002001,"Block 2001, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002002,120459601002002,"Block 2002, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002003,120459601002003,"Block 2003, Block Group 2, Census Tract 9601, Gulf County, Florida",12
1000000US120459601002004,120459601002004,"Block 2004, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002005,120459601002005,"Block 2005, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002006,120459601002006,"Block 2006, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002007,120459601002007,"Block 2007, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002008,120459601002008,"Block 2008, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002009,120459601002009,"Block 2009, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002010,120459601002010,"Block 2010, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002011,120459601002011,"Block 2011, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002012,120459601002012,"Block 2012, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002013,120459601002013,"Block 2013, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002014,120459601002014,"Block 2014, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002015,120459601002015,"Block 2015, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002016,120459601002016,"Block 2016, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002017,120459601002017,"Block 2017, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002018,120459601002018,"Block 2018, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002019,120459601002019,"Block 2019, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002020,120459601002020,"Block 2020, Block Group 2, Census Tract 9601, Gulf County, Florida",0
1000000US120459601002021,120459601002021,"Block 2021, Block Group 2, Census Tract 9601, Gulf County, Florida",0
