GEO.id,GEO.id2,GEO.display-label,D002,D003,D004
Id,Id2,Geography,Average family size -- - Total:,Average family size -- - Total: - Under 18 years,Average family size -- - Total: - 18 years and over
1000000US120559601011000,120559601011000,"Block 1000, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.70,0.50,2.20
1000000US120559601011001,120559601011001,"Block 1001, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.40,0.40,2.00
1000000US120559601011002,120559601011002,"Block 1002, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.00,0.00,2.00
1000000US120559601011003,120559601011003,"Block 1003, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011004,120559601011004,"Block 1004, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011005,120559601011005,"Block 1005, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011006,120559601011006,"Block 1006, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011007,120559601011007,"Block 1007, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011008,120559601011008,"Block 1008, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011009,120559601011009,"Block 1009, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.91,0.76,2.15
1000000US120559601011010,120559601011010,"Block 1010, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011011,120559601011011,"Block 1011, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.54,0.54,2.00
1000000US120559601011012,120559601011012,"Block 1012, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011013,120559601011013,"Block 1013, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.60,0.60,2.00
1000000US120559601011014,120559601011014,"Block 1014, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.85,0.69,2.15
1000000US120559601011015,120559601011015,"Block 1015, Block Group 1, Census Tract 9601.01, Highlands County, Florida",4.17,1.50,2.67
1000000US120559601011016,120559601011016,"Block 1016, Block Group 1, Census Tract 9601.01, Highlands County, Florida",3.17,0.50,2.67
1000000US120559601011017,120559601011017,"Block 1017, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.78,0.56,2.22
1000000US120559601011018,120559601011018,"Block 1018, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.96,0.75,2.21
1000000US120559601011019,120559601011019,"Block 1019, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011020,120559601011020,"Block 1020, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011021,120559601011021,"Block 1021, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011022,120559601011022,"Block 1022, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011023,120559601011023,"Block 1023, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011024,120559601011024,"Block 1024, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011025,120559601011025,"Block 1025, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011026,120559601011026,"Block 1026, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011027,120559601011027,"Block 1027, Block Group 1, Census Tract 9601.01, Highlands County, Florida",5.00,3.00,2.00
1000000US120559601011028,120559601011028,"Block 1028, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011029,120559601011029,"Block 1029, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011030,120559601011030,"Block 1030, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011031,120559601011031,"Block 1031, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.67,0.42,2.25
1000000US120559601011032,120559601011032,"Block 1032, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011033,120559601011033,"Block 1033, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011034,120559601011034,"Block 1034, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011035,120559601011035,"Block 1035, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011036,120559601011036,"Block 1036, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011037,120559601011037,"Block 1037, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011038,120559601011038,"Block 1038, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.70,0.30,2.40
1000000US120559601011039,120559601011039,"Block 1039, Block Group 1, Census Tract 9601.01, Highlands County, Florida",3.71,1.00,2.71
1000000US120559601011040,120559601011040,"Block 1040, Block Group 1, Census Tract 9601.01, Highlands County, Florida",3.33,0.67,2.67
1000000US120559601011041,120559601011041,"Block 1041, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011042,120559601011042,"Block 1042, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011043,120559601011043,"Block 1043, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011044,120559601011044,"Block 1044, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.77,0.27,2.50
1000000US120559601011045,120559601011045,"Block 1045, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011046,120559601011046,"Block 1046, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011047,120559601011047,"Block 1047, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011048,120559601011048,"Block 1048, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011049,120559601011049,"Block 1049, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011050,120559601011050,"Block 1050, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011051,120559601011051,"Block 1051, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011052,120559601011052,"Block 1052, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011053,120559601011053,"Block 1053, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.50,0.50,2.00
1000000US120559601011054,120559601011054,"Block 1054, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.33,0.11,2.22
1000000US120559601011055,120559601011055,"Block 1055, Block Group 1, Census Tract 9601.01, Highlands County, Florida",3.14,0.71,2.43
1000000US120559601011056,120559601011056,"Block 1056, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011057,120559601011057,"Block 1057, Block Group 1, Census Tract 9601.01, Highlands County, Florida",4.33,2.00,2.33
1000000US120559601011058,120559601011058,"Block 1058, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.60,0.00,2.60
1000000US120559601011059,120559601011059,"Block 1059, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011060,120559601011060,"Block 1060, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.63,0.31,2.31
1000000US120559601011061,120559601011061,"Block 1061, Block Group 1, Census Tract 9601.01, Highlands County, Florida",2.67,0.00,2.67
1000000US120559601011062,120559601011062,"Block 1062, Block Group 1, Census Tract 9601.01, Highlands County, Florida",3.00,1.00,2.00
1000000US120559601011063,120559601011063,"Block 1063, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011064,120559601011064,"Block 1064, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011065,120559601011065,"Block 1065, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011066,120559601011066,"Block 1066, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011067,120559601011067,"Block 1067, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011068,120559601011068,"Block 1068, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011069,120559601011069,"Block 1069, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011070,120559601011070,"Block 1070, Block Group 1, Census Tract 9601.01, Highlands County, Florida",0.00,0.00,0.00
1000000US120559601011071,120559601011071,"Block 1071, Block Group 1, Census Tract 9601.01, Highlands County, Florida",3.00,1.00,2.00
