GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008
Id,Id2,Geography,Total:,1-person household,2-person household,3-person household,4-person household,5-person household,6-person household,7-or-more-person household
1000000US120330001001000,120330001001000,"Block 1000, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001001,120330001001001,"Block 1001, Block Group 1, Census Tract 1, Escambia County, Florida",53,50,3,0,0,0,0,0
1000000US120330001001002,120330001001002,"Block 1002, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001003,120330001001003,"Block 1003, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001004,120330001001004,"Block 1004, Block Group 1, Census Tract 1, Escambia County, Florida",9,4,4,1,0,0,0,0
1000000US120330001001005,120330001001005,"Block 1005, Block Group 1, Census Tract 1, Escambia County, Florida",1,0,1,0,0,0,0,0
1000000US120330001001006,120330001001006,"Block 1006, Block Group 1, Census Tract 1, Escambia County, Florida",21,12,7,1,1,0,0,0
1000000US120330001001007,120330001001007,"Block 1007, Block Group 1, Census Tract 1, Escambia County, Florida",6,1,2,1,1,1,0,0
1000000US120330001001008,120330001001008,"Block 1008, Block Group 1, Census Tract 1, Escambia County, Florida",13,3,4,2,0,3,1,0
1000000US120330001001009,120330001001009,"Block 1009, Block Group 1, Census Tract 1, Escambia County, Florida",10,3,3,2,2,0,0,0
1000000US120330001001010,120330001001010,"Block 1010, Block Group 1, Census Tract 1, Escambia County, Florida",13,4,4,3,1,0,1,0
1000000US120330001001011,120330001001011,"Block 1011, Block Group 1, Census Tract 1, Escambia County, Florida",10,7,3,0,0,0,0,0
1000000US120330001001012,120330001001012,"Block 1012, Block Group 1, Census Tract 1, Escambia County, Florida",7,3,2,2,0,0,0,0
1000000US120330001001013,120330001001013,"Block 1013, Block Group 1, Census Tract 1, Escambia County, Florida",13,8,3,0,1,1,0,0
1000000US120330001001014,120330001001014,"Block 1014, Block Group 1, Census Tract 1, Escambia County, Florida",10,1,7,1,0,0,0,1
1000000US120330001001015,120330001001015,"Block 1015, Block Group 1, Census Tract 1, Escambia County, Florida",17,4,4,5,4,0,0,0
1000000US120330001001016,120330001001016,"Block 1016, Block Group 1, Census Tract 1, Escambia County, Florida",18,9,7,2,0,0,0,0
1000000US120330001001017,120330001001017,"Block 1017, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001018,120330001001018,"Block 1018, Block Group 1, Census Tract 1, Escambia County, Florida",10,1,8,1,0,0,0,0
1000000US120330001001019,120330001001019,"Block 1019, Block Group 1, Census Tract 1, Escambia County, Florida",19,5,8,3,2,1,0,0
1000000US120330001001020,120330001001020,"Block 1020, Block Group 1, Census Tract 1, Escambia County, Florida",4,1,1,1,0,1,0,0
1000000US120330001001021,120330001001021,"Block 1021, Block Group 1, Census Tract 1, Escambia County, Florida",20,2,7,6,2,1,1,1
1000000US120330001001022,120330001001022,"Block 1022, Block Group 1, Census Tract 1, Escambia County, Florida",9,2,5,1,0,1,0,0
1000000US120330001001023,120330001001023,"Block 1023, Block Group 1, Census Tract 1, Escambia County, Florida",8,3,0,1,4,0,0,0
1000000US120330001001024,120330001001024,"Block 1024, Block Group 1, Census Tract 1, Escambia County, Florida",5,2,3,0,0,0,0,0
1000000US120330001001025,120330001001025,"Block 1025, Block Group 1, Census Tract 1, Escambia County, Florida",41,22,11,7,1,0,0,0
1000000US120330001001026,120330001001026,"Block 1026, Block Group 1, Census Tract 1, Escambia County, Florida",1,0,1,0,0,0,0,0
1000000US120330001001027,120330001001027,"Block 1027, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001028,120330001001028,"Block 1028, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001029,120330001001029,"Block 1029, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001030,120330001001030,"Block 1030, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001031,120330001001031,"Block 1031, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001032,120330001001032,"Block 1032, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001033,120330001001033,"Block 1033, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001034,120330001001034,"Block 1034, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001035,120330001001035,"Block 1035, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001036,120330001001036,"Block 1036, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001037,120330001001037,"Block 1037, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001038,120330001001038,"Block 1038, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001039,120330001001039,"Block 1039, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001040,120330001001040,"Block 1040, Block Group 1, Census Tract 1, Escambia County, Florida",2,0,2,0,0,0,0,0
1000000US120330001001041,120330001001041,"Block 1041, Block Group 1, Census Tract 1, Escambia County, Florida",8,1,4,3,0,0,0,0
1000000US120330001001042,120330001001042,"Block 1042, Block Group 1, Census Tract 1, Escambia County, Florida",11,6,3,2,0,0,0,0
1000000US120330001001043,120330001001043,"Block 1043, Block Group 1, Census Tract 1, Escambia County, Florida",1,0,1,0,0,0,0,0
1000000US120330001001044,120330001001044,"Block 1044, Block Group 1, Census Tract 1, Escambia County, Florida",5,2,2,0,1,0,0,0
1000000US120330001001045,120330001001045,"Block 1045, Block Group 1, Census Tract 1, Escambia County, Florida",12,3,7,1,0,1,0,0
1000000US120330001001046,120330001001046,"Block 1046, Block Group 1, Census Tract 1, Escambia County, Florida",8,1,5,0,2,0,0,0
1000000US120330001001047,120330001001047,"Block 1047, Block Group 1, Census Tract 1, Escambia County, Florida",14,9,3,1,0,0,0,1
1000000US120330001001048,120330001001048,"Block 1048, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
1000000US120330001001049,120330001001049,"Block 1049, Block Group 1, Census Tract 1, Escambia County, Florida",0,0,0,0,0,0,0,0
